articles, model: LinearSVC(
mean_test_score	split7_test_score	split7_train_score	param_penalty	mean_score_time	split4_train_score	split3_test_score	param_loss	split0_test_score	split1_test_score	split9_train_score	split9_test_score	split0_train_score	split5_train_score	split6_train_score	split1_train_score	split8_test_score	split2_test_score	split8_train_score	std_test_score	split5_test_score	mean_train_score	params	std_fit_time	mean_fit_time	param_dual	std_train_score	split3_train_score	rank_test_score	split6_test_score	split2_train_score	param_C	std_score_time	split4_test_score	
0.445728784889	0.471751412429	0.990604447228	l2	0.00215203762054	0.989351706859	0.429378531073	squared_hinge	0.411764705882	0.484593837535	0.989664891951	0.471751412429	0.98934169279	0.991857187598	0.991857187598	0.98934169279	0.437853107345	0.439436619718	0.990604447228	0.0268103105993	0.477401129944	0.990194980013	{'penalty': 'l2', 'dual': True, 'C': 9, 'loss': 'squared_hinge'}	0.502489341735	14.754342556	True	0.000942068250835	0.989664891951	14	0.423728813559	0.989661654135	9	0.000547261293439	0.409604519774	
0.0	0.0	0.0	l1	0.0	0.0	0.0	hinge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	{'penalty': 'l1', 'dual': True, 'C': 4, 'loss': 'hinge'}	0.00188815812449	0.0278196811676	True	0.0	0.0	27	0.0	0.0	4	0.0	0.0	
0.44770228362	0.471751412429	0.987785781397	l2	0.00220010280609	0.98684622612	0.435028248588	squared_hinge	0.43137254902	0.478991596639	0.98559348575	0.502824858757	0.986206896552	0.985280300658	0.988412151582	0.984639498433	0.432203389831	0.442253521127	0.98684622612	0.0312577243873	0.471751412429	0.986467233158	{'penalty': 'l2', 'dual': False, 'C': 5, 'loss': 'squared_hinge'}	0.791081821009	15.1254064798	False	0.00107685499589	0.98684622612	10	0.418079096045	0.986215538847	5	0.000601314793145	0.392655367232	
0.0	0.0	0.0	l2	0.0	0.0	0.0	hinge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	{'penalty': 'l2', 'dual': False, 'C': 9, 'loss': 'hinge'}	0.00128129201335	0.027418589592	False	0.0	0.0	27	0.0	0.0	9	0.0	0.0	
0.455596278545	0.483050847458	0.979329783902	l2	0.00160000324249	0.976824303163	0.463276836158	squared_hinge	0.43137254902	0.473389355742	0.97776385844	0.488700564972	0.974921630094	0.977137488256	0.979956154087	0.976802507837	0.449152542373	0.442253521127	0.977137488256	0.0305388417603	0.502824858757	0.977382813736	{'penalty': 'l2', 'dual': True, 'C': 1, 'loss': 'squared_hinge'}	0.40049778152	2.6047549963	True	0.0014177841499	0.975884747886	2	0.418079096045	0.978070175439	1	0.0006600571445	0.40395480226	
0.453058923034	0.485875706215	0.982461634826	l2	0.00109882354736	0.979956154087	0.454802259887	squared_hinge	0.422969187675	0.484593837535	0.979956154087	0.494350282486	0.978369905956	0.979956154087	0.983401190103	0.979623824451	0.440677966102	0.442253521127	0.981522079549	0.0295335106363	0.477401129944	0.980484003894	{'penalty': 'l2', 'dual': True, 'C': 2, 'loss': 'squared_hinge'}	0.181155563784	4.1790728569	True	0.00144654043547	0.979329783902	4	0.420903954802	0.980263157895	2	0.000300457980426	0.406779661017	
0.0	0.0	0.0	l1	0.0	0.0	0.0	squared_hinge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	{'penalty': 'l1', 'dual': True, 'C': 8, 'loss': 'squared_hinge'}	0.00113725786289	0.0191160202026	True	0.0	0.0	27	0.0	0.0	8	0.0	0.0	
0.455596278545	0.483050847458	0.979329783902	l2	0.00155413150787	0.976824303163	0.463276836158	squared_hinge	0.43137254902	0.473389355742	0.97776385844	0.488700564972	0.974921630094	0.977137488256	0.979956154087	0.976802507837	0.449152542373	0.442253521127	0.977137488256	0.0305388417603	0.502824858757	0.977382813736	{'penalty': 'l2', 'dual': True, 'C': 1, 'loss': 'squared_hinge'}	0.207575745802	2.35551624298	True	0.0014177841499	0.975884747886	2	0.418079096045	0.978070175439	1	0.000349916142627	0.40395480226	
0.0	0.0	0.0	l1	0.0	0.0	0.0	squared_hinge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	{'penalty': 'l1', 'dual': True, 'C': 8, 'loss': 'squared_hinge'}	0.00217880759964	0.0196725845337	True	0.0	0.0	27	0.0	0.0	8	0.0	0.0	
0.446292641669	0.471751412429	0.990291262136	l2	0.00160112380981	0.988725336674	0.429378531073	squared_hinge	0.420168067227	0.481792717087	0.989351706859	0.485875706215	0.989028213166	0.991544002505	0.991230817413	0.988714733542	0.435028248588	0.43661971831	0.989978077044	0.028097389963	0.474576271186	0.989725094392	{'penalty': 'l2', 'dual': True, 'C': 8, 'loss': 'squared_hinge'}	0.818299717121	10.5999285698	True	0.000960266024098	0.989351706859	12	0.426553672316	0.989035087719	8	0.00048696420414	0.401129943503	
